SelectedPixelDifference,NormalizedActivity,Rat,Condition,Date,RelativeDay
6359625.2,1.6022868688177,Olaf,300Lux,22-Apr-2024 13:00:45,4.28992476851852
7639511.085,2.00912472916573,Olaf,300Lux,22-Apr-2024 13:05:45,4.29339699074074
7709441.945,2.03135368081535,Olaf,300Lux,22-Apr-2024 13:10:45,4.29686921296296
7864042.75,2.08049670321401,Olaf,300Lux,22-Apr-2024 13:15:45,4.30034143518519
4970649.38,1.16077254530912,Olaf,300Lux,22-Apr-2024 13:20:45,4.30381365740741
4263862.735,0.936105979528252,Olaf,300Lux,22-Apr-2024 13:25:45,4.30728587962963
2616739.62,0.412534267635843,Olaf,300Lux,22-Apr-2024 13:30:45,4.31075810185185
3849486.205,0.804387939022138,Olaf,300Lux,22-Apr-2024 13:35:45,4.31423032407408
3664554.72194135,0.745603691332295,Olaf,300Lux,22-Apr-2024 13:40:45,4.31769634185922
6318694.385,1.58927617357365,Olaf,300Lux,22-Apr-2024 13:45:45,4.32117476851852
2112376.395,0.25221211883956,Olaf,300Lux,22-Apr-2024 13:50:45,4.32464699074074
244228.035,-0.341616979912539,Olaf,300Lux,22-Apr-2024 13:55:45,4.32811921296296
174198.366928596,-0.363877339725049,Olaf,300Lux,22-Apr-2024 14:00:45,4.33161780011135
151972.35,-0.370942333000827,Olaf,300Lux,22-Apr-2024 14:05:45,4.33506365740741
260344.63,-0.336493991134601,Olaf,300Lux,22-Apr-2024 14:10:45,4.33853587962963
333284.32,-0.313308621437326,Olaf,300Lux,22-Apr-2024 14:15:45,4.34200810185185
2537808.705,0.387444464747742,Olaf,300Lux,22-Apr-2024 14:20:45,4.34548032407408
3780341.425,0.782408858950134,Olaf,300Lux,22-Apr-2024 14:25:45,4.3489525462963
7559730.17,1.98376473642293,Olaf,300Lux,22-Apr-2024 14:30:45,4.35242476851852
7758387.58,2.04691205023731,Olaf,300Lux,22-Apr-2024 14:35:45,4.35589699074074
4632305.52551538,1.05322304309672,Olaf,300Lux,22-Apr-2024 14:40:45,4.35936459545893
5891908.79,1.4536136583978,Olaf,300Lux,22-Apr-2024 14:45:45,4.36284144290124
4426808.84,0.987901725920319,Olaf,300Lux,22-Apr-2024 14:50:45,4.36631365740741
4220245.75,0.922241430305388,Olaf,300Lux,22-Apr-2024 14:55:45,4.36978587962963
486532.349130583,-0.264595606468778,Olaf,300Lux,22-Apr-2024 15:00:45,4.37327809899483
198521.325,-0.356145790893174,Olaf,300Lux,22-Apr-2024 15:05:45,4.37673032407407
171805.06,-0.364638101197144,Olaf,300Lux,22-Apr-2024 15:10:45,4.3802025462963
115593.2,-0.382506188591968,Olaf,300Lux,22-Apr-2024 15:15:45,4.38367476851852
187783.02,-0.359559180384507,Olaf,300Lux,22-Apr-2024 15:20:45,4.38714699074074
124771.67,-0.379588624502988,Olaf,300Lux,22-Apr-2024 15:25:45,4.39061921296296
214520.025,-0.351060277448084,Olaf,300Lux,22-Apr-2024 15:30:45,4.39409143518519
223877.93,-0.348085676280777,Olaf,300Lux,22-Apr-2024 15:35:45,4.39756365740741
102139.847007397,-0.386782611521671,Olaf,300Lux,22-Apr-2024 15:40:45,4.40103496117587
101255.145,-0.387063832117939,Olaf,300Lux,22-Apr-2024 15:45:45,4.40450810185185
109525.9,-0.384434803774789,Olaf,300Lux,22-Apr-2024 15:50:45,4.40798032407407
2579363.42,0.400653479345143,Olaf,300Lux,22-Apr-2024 15:55:45,4.4114525462963
4615517.50647668,1.04788662847943,Olaf,300Lux,22-Apr-2024 16:00:45,4.41363542866052
308031.286266925,-0.321335813807886,Olaf,300Lux,22-Apr-2024 16:40:45,4.44354115176589
658728.75,-0.209859464668648,Olaf,300Lux,22-Apr-2024 16:45:45,4.44617476851852
154768.255,-0.370053597511774,Olaf,300Lux,22-Apr-2024 16:50:45,4.44964699074074
195418.23,-0.357132172995713,Olaf,300Lux,22-Apr-2024 16:55:45,4.45311921296296
112273.602865916,-0.383561390318213,Olaf,300Lux,22-Apr-2024 17:00:45,4.45660732732477
172790.465,-0.364324870098594,Olaf,300Lux,22-Apr-2024 17:05:45,4.46006365740741
146121.97,-0.37280199573273,Olaf,300Lux,22-Apr-2024 17:10:45,4.46353587962963
102617.44,-0.386630798837818,Olaf,300Lux,22-Apr-2024 17:15:45,4.46700810185185
335720.93,-0.312534095199855,Olaf,300Lux,22-Apr-2024 17:20:45,4.47048032407407
162048.25,-0.367739502463259,Olaf,300Lux,22-Apr-2024 17:25:45,4.4739525462963
163124.095,-0.36739752316417,Olaf,300Lux,22-Apr-2024 17:30:45,4.47742476851852
260283.175,-0.336513525861096,Olaf,300Lux,22-Apr-2024 17:35:45,4.48089699074074
295479.016172507,-0.325325809140732,Olaf,300Lux,22-Apr-2024 17:40:45,4.48437252374089
371176.47,-0.301263827904826,Olaf,300Lux,22-Apr-2024 17:45:45,4.48784143518519
332315.49,-0.31361658383371,Olaf,300Lux,22-Apr-2024 17:50:45,4.49131365740741
1391322.925,0.0230105514425388,Olaf,300Lux,22-Apr-2024 17:55:45,4.49478587962963
1025187.12209302,-0.0933731890121664,Olaf,300Lux,22-Apr-2024 18:00:45,4.49827217361428
112760.575,-0.383406596282743,Olaf,300Lux,22-Apr-2024 18:05:45,4.50173032407407
130514.015,-0.377763302901618,Olaf,300Lux,22-Apr-2024 18:10:45,4.5052025462963
55483.75,-0.401613204546517,Olaf,300Lux,22-Apr-2024 18:15:45,4.50867476851852
172089.13,-0.364547803747703,Olaf,300Lux,22-Apr-2024 18:20:45,4.51214699074074
198003.675,-0.356310336514684,Olaf,300Lux,22-Apr-2024 18:25:45,4.51561921296296
1070674.79,-0.0789140050330443,Olaf,300Lux,22-Apr-2024 18:30:45,4.51909143518519
4603339.22,1.04401551147521,Olaf,300Lux,22-Apr-2024 18:35:45,4.52256365740741
3338004.64285714,0.641803081427843,Olaf,300Lux,22-Apr-2024 18:40:45,4.52604124550764
3126391.715,0.574537591746016,Olaf,300Lux,22-Apr-2024 18:45:45,4.52950810185185
5507792.175,1.33151434969988,Olaf,300Lux,22-Apr-2024 18:50:45,4.53298032407407
2696724.195,0.437958997867825,Olaf,300Lux,22-Apr-2024 18:55:45,4.5364525462963
283283.835,-0.329202296468961,Olaf,300Lux,22-Apr-2024 19:00:45,4.53992476851852
58177.06,-0.400757080972926,Olaf,300Lux,22-Apr-2024 19:05:45,4.54339699074074
52649.255,-0.402514206654972,Olaf,300Lux,22-Apr-2024 19:10:45,4.54686921296297
134731.035,-0.376422836994499,Olaf,300Lux,22-Apr-2024 19:15:45,4.55034143518519
142664.425,-0.373901047004677,Olaf,300Lux,22-Apr-2024 19:20:45,4.55381365740741
91624.22,-0.390125218266574,Olaf,300Lux,22-Apr-2024 19:25:45,4.55728587962963
633667.435,-0.217825715325523,Olaf,300Lux,22-Apr-2024 19:30:45,4.56075810185185
90288.955,-0.390549659509316,Olaf,300Lux,22-Apr-2024 19:35:45,4.56423032407407
246912.426545086,-0.340763691251933,Olaf,300Lux,22-Apr-2024 19:40:45,4.56771189037738
464189.08,-0.271697870750931,Olaf,300Lux,22-Apr-2024 19:45:45,4.57117476851852
449411.405,-0.27639525646975,Olaf,300Lux,22-Apr-2024 19:50:45,4.57464699074074
298058.28,-0.324505937471588,Olaf,300Lux,22-Apr-2024 19:55:45,4.57811921296296
92584.0727459016,-0.389820109473698,Olaf,300Lux,22-Apr-2024 20:00:45,4.58159891801381
250985.96,-0.339468835472779,Olaf,300Lux,22-Apr-2024 20:05:45,4.58506365740741
1952563.305,0.201412265232918,Olaf,300Lux,22-Apr-2024 20:10:45,4.58853587962963
572011.58,-0.237424287682721,Olaf,300Lux,22-Apr-2024 20:15:45,4.59200810185185
49053.84,-0.403657082721351,Olaf,300Lux,22-Apr-2024 20:20:45,4.59548032407407
135653.965,-0.37612946485027,Olaf,300Lux,22-Apr-2024 20:25:45,4.5989525462963
80065.325,-0.393799449043631,Olaf,300Lux,22-Apr-2024 20:30:45,4.60242476851852
496776.125,-0.261339413158545,Olaf,300Lux,22-Apr-2024 20:35:45,4.60589699074074
278923.636363636,-0.330588274628967,Olaf,300Lux,22-Apr-2024 20:40:45,4.60937858913206
492708.025,-0.26263254180312,Olaf,300Lux,22-Apr-2024 20:45:45,4.61284143518519
615873.62,-0.223481842724747,Olaf,300Lux,22-Apr-2024 20:50:45,4.61631365740741
297121.325,-0.32480376774842,Olaf,300Lux,22-Apr-2024 20:55:45,4.61978587962963
949592.288221397,-0.117402550399879,Olaf,300Lux,22-Apr-2024 21:00:45,4.62325963112961
55898.38,-0.401481405935396,Olaf,300Lux,22-Apr-2024 21:05:45,4.62673032407407
78050.315,-0.394439961113174,Olaf,300Lux,22-Apr-2024 21:10:45,4.6302025462963
166437.48,-0.36634429609158,Olaf,300Lux,22-Apr-2024 21:15:45,4.63367476851852
53005.915,-0.402400834991941,Olaf,300Lux,22-Apr-2024 21:20:45,4.63714699074074
1115347.22,-0.0647139610676037,Olaf,300Lux,22-Apr-2024 21:25:45,4.64061921296296
67040.775,-0.39793956818714,Olaf,300Lux,22-Apr-2024 21:30:45,4.64409143518519
106146.98,-0.385508862485177,Olaf,300Lux,22-Apr-2024 21:35:45,4.64756365740741
143046.393857577,-0.373779630404528,Olaf,300Lux,22-Apr-2024 21:40:45,4.65105009624879
19769.13,-0.412965825709256,Olaf,300Lux,22-Apr-2024 21:45:45,4.65450810185185
187741.54,-0.359572365649417,Olaf,300Lux,22-Apr-2024 21:50:45,4.65798032407407
130720.65,-0.37769761974794,Olaf,300Lux,22-Apr-2024 21:55:45,4.6614525462963
153692.987721692,-0.370395393170229,Olaf,300Lux,22-Apr-2024 22:00:45,4.66492615014401
30694.01,-0.409493129544817,Olaf,300Lux,22-Apr-2024 22:05:45,4.66839699074074
44333.62,-0.405157501022449,Olaf,300Lux,22-Apr-2024 22:10:45,4.67186921296296
2750987.685,0.455207756077717,Olaf,300Lux,22-Apr-2024 22:15:45,4.67534143518519
776813.895,-0.172323690351793,Olaf,300Lux,22-Apr-2024 22:20:45,4.67881365740741
2115078.885,0.253071160463581,Olaf,300Lux,22-Apr-2024 22:25:45,4.68228587962963
1055205.555,-0.0838312172176451,Olaf,300Lux,22-Apr-2024 22:30:45,4.68575810185185
57644.875,-0.400926246840951,Olaf,300Lux,22-Apr-2024 22:35:45,4.68923032407407
163276.25042187,-0.367349157456728,Olaf,300Lux,22-Apr-2024 22:40:45,4.69271937225785
96753.715,-0.388494703550439,Olaf,300Lux,22-Apr-2024 22:45:45,4.69617476851852
505496.105,-0.258567589477188,Olaf,300Lux,22-Apr-2024 22:50:45,4.69964699074074
47623.12,-0.404111866284775,Olaf,300Lux,22-Apr-2024 22:55:45,4.70311921296296
82250.6326739427,-0.393104804381409,Olaf,300Lux,22-Apr-2024 23:00:45,4.70658990355465
287992.07,-0.327705687844813,Olaf,300Lux,22-Apr-2024 23:05:45,4.71006365740741
32832.185,-0.408813466965329,Olaf,300Lux,22-Apr-2024 23:10:45,4.71353587962963
383545.075,-0.297332214272186,Olaf,300Lux,22-Apr-2024 23:15:45,4.71700810185185
962536.26,-0.113288044689229,Olaf,300Lux,22-Apr-2024 23:20:45,4.72048032407407
136992.12,-0.375704104962021,Olaf,300Lux,22-Apr-2024 23:25:45,4.7239525462963
141857.775,-0.374157457176784,Olaf,300Lux,22-Apr-2024 23:30:45,4.72742476851852
145328.41,-0.373054244981074,Olaf,300Lux,22-Apr-2024 23:35:45,4.73089699074074
662357.530241936,-0.20870598277889,Olaf,300Lux,22-Apr-2024 23:40:45,4.73438179432372
956225.775,-0.115293961189479,Olaf,300Lux,22-Apr-2024 23:45:45,4.73784143518519
850438.94,-0.148920466574676,Olaf,300Lux,22-Apr-2024 23:50:45,4.74131365740741
2758629.1,0.457636735852449,Olaf,300Lux,22-Apr-2024 23:55:45,4.74478587962963
1635436.805,0.100607132344325,Olaf,300Lux,23-Apr-2024 00:00:45,4.74825810185185
442471.665,-0.278601194519432,Olaf,300Lux,23-Apr-2024 00:05:45,4.75173032407407
757711.845,-0.178395666956379,Olaf,300Lux,23-Apr-2024 00:10:45,4.7552025462963
149090,-0.371858546798101,Olaf,300Lux,23-Apr-2024 00:15:45,4.75867476851852
1698899.335,0.12077999323768,Olaf,300Lux,23-Apr-2024 00:20:45,4.76214699074074
323611.15,-0.31638343602174,Olaf,300Lux,23-Apr-2024 00:25:45,4.76561921296296
349186.715,-0.308253720502772,Olaf,300Lux,23-Apr-2024 00:30:45,4.76909143518519
132021.283305228,-0.377284186896467,Olaf,300Lux,23-Apr-2024 00:35:45,4.77254354428205
698089.56347884,-0.197347826463269,Olaf,300Lux,23-Apr-2024 00:40:45,4.77603536475496
389612.375,-0.295403599089364,Olaf,300Lux,23-Apr-2024 00:45:45,4.77950810185185
455107.765,-0.274584552139517,Olaf,300Lux,23-Apr-2024 00:50:45,4.78298032407407
396262.69,-0.293289660685207,Olaf,300Lux,23-Apr-2024 00:55:45,4.7864525462963
325777.63,-0.31569477612009,Olaf,300Lux,23-Apr-2024 01:00:45,4.78992476851852
346253.79,-0.309186010596401,Olaf,300Lux,23-Apr-2024 01:05:45,4.79339699074074
514059.43,-0.255845561786051,Olaf,300Lux,23-Apr-2024 01:10:45,4.79686921296296
411431.705,-0.288467879557284,Olaf,300Lux,23-Apr-2024 01:15:45,4.80034143518519
366878.785,-0.302629934829155,Olaf,300Lux,23-Apr-2024 01:20:45,4.80381365740741
302271.135,-0.323166795494756,Olaf,300Lux,23-Apr-2024 01:25:45,4.80728587962963
174069.545,-0.363918288405247,Olaf,300Lux,23-Apr-2024 01:30:45,4.81075810185185
183168.924477411,-0.361025864853686,Olaf,300Lux,23-Apr-2024 01:35:45,4.81421316197773
1342273.86037987,0.00741930480407571,Olaf,300Lux,23-Apr-2024 01:40:45,4.81770203142163
1994069.145,0.214605743913674,Olaf,300Lux,23-Apr-2024 01:45:45,4.82117476851852
900809.77,-0.132909069823352,Olaf,300Lux,23-Apr-2024 01:50:45,4.82464699074074
1551829.53,0.074030852951627,Olaf,300Lux,23-Apr-2024 01:55:45,4.82811921296296
666713.676671214,-0.207321292695641,Olaf,300Lux,23-Apr-2024 02:00:45,4.83158162169673
311268.64,-0.320306754825842,Olaf,300Lux,23-Apr-2024 02:05:45,4.83506365740741
164973.1,-0.36680977917325,Olaf,300Lux,23-Apr-2024 02:10:45,4.83853587962963
718120.375,-0.190980624046389,Olaf,300Lux,23-Apr-2024 02:15:45,4.84200810185185
133956.94,-0.37666889889517,Olaf,300Lux,23-Apr-2024 02:20:45,4.84548032407408
559157.965,-0.241510071646452,Olaf,300Lux,23-Apr-2024 02:25:45,4.8489525462963
1888572.84,0.181071589420812,Olaf,300Lux,23-Apr-2024 02:30:45,4.85242476851852
668867.671510646,-0.206636601457191,Olaf,300Lux,23-Apr-2024 02:35:45,4.85587907028776
2053408.75,0.233468048916824,Olaf,300Lux,23-Apr-2024 02:40:45,4.85936921296296
850222.105,-0.148989392006609,Olaf,300Lux,23-Apr-2024 02:45:45,4.86284143518519
824434.89,-0.157186384799396,Olaf,300Lux,23-Apr-2024 02:50:45,4.86631365740741
191233.51,-0.358462371688354,Olaf,300Lux,23-Apr-2024 02:55:45,4.86978587962963
1178874.095,-0.0445206468022488,Olaf,300Lux,23-Apr-2024 03:00:45,4.87325810185185
106648.225,-0.385349531527863,Olaf,300Lux,23-Apr-2024 03:05:45,4.87673032407408
221624.325,-0.348802030642532,Olaf,300Lux,23-Apr-2024 03:10:45,4.8802025462963
1261678.035,-0.0181997238412252,Olaf,300Lux,23-Apr-2024 03:15:45,4.88367476851852
295549.505,-0.325303402827723,Olaf,300Lux,23-Apr-2024 03:20:45,4.88714699074074
264386.635,-0.335209157318564,Olaf,300Lux,23-Apr-2024 03:25:45,4.89061921296296
198224.42,-0.356240168209419,Olaf,300Lux,23-Apr-2024 03:30:45,4.89409143518519
199785.748735245,-0.35574386799282,Olaf,300Lux,23-Apr-2024 03:35:45,4.89755071903691
356284.11362879,-0.305997667438968,Olaf,300Lux,23-Apr-2024 03:40:45,4.901035349328
194477.365,-0.357431246145876,Olaf,300Lux,23-Apr-2024 03:45:45,4.90450810185185
411946.295,-0.288304306619252,Olaf,300Lux,23-Apr-2024 03:50:45,4.90798032407407
59865.585,-0.400220348826573,Olaf,300Lux,23-Apr-2024 03:55:45,4.9114525462963
152453.720573183,-0.370789319535859,Olaf,300Lux,23-Apr-2024 04:00:45,4.91490886453239
64942.635,-0.398606504824472,Olaf,300Lux,23-Apr-2024 04:05:45,4.91839699074074
67294.33,-0.397858970553484,Olaf,300Lux,23-Apr-2024 04:10:45,4.92186921296296
117854.115,-0.381787510597463,Olaf,300Lux,23-Apr-2024 04:15:45,4.92534143518519
808594.29,-0.162221642931515,Olaf,300Lux,23-Apr-2024 04:20:45,4.92881365740741
149608.33,-0.371693785024708,Olaf,300Lux,23-Apr-2024 04:25:45,4.93228587962963
37577.395,-0.407305105082502,Olaf,300Lux,23-Apr-2024 04:30:45,4.93575810185185
80412.8094435076,-0.393688994018572,Olaf,300Lux,23-Apr-2024 04:35:45,4.93922007916433
70850.815,-0.39672846918245,Olaf,300Lux,23-Apr-2024 04:40:45,4.9427025617284
85656.37,-0.392022221236396,Olaf,300Lux,23-Apr-2024 04:45:45,4.94617476851852
30486.695,-0.409559028850378,Olaf,300Lux,23-Apr-2024 04:50:45,4.94964699074074
48433.34,-0.403854321315279,Olaf,300Lux,23-Apr-2024 04:55:45,4.95311921296296
140210.424942263,-0.37468110102706,Olaf,300Lux,23-Apr-2024 05:00:45,4.95610822427508
505878.69,0.491286840898203,Rollo,300Lux,31-Jan-2022 08:30:35,1.00173032407407
13713.05,-0.196915806095547,Rollo,300Lux,31-Jan-2022 08:35:35,1.0052025462963
32166.38,-0.171112236078248,Rollo,300Lux,31-Jan-2022 08:40:35,1.00867476851852
46481.4,-0.151095327429833,Rollo,300Lux,31-Jan-2022 08:45:35,1.01214699074074
106204.44,-0.0675836986730726,Rollo,300Lux,31-Jan-2022 08:50:35,1.01561921296296
41854,-0.157565890731853,Rollo,300Lux,31-Jan-2022 08:55:35,1.01909143518518
160421.18,0.00822838763870642,Rollo,300Lux,31-Jan-2022 09:00:35,1.02256365740741
632183.76,0.667901127711747,Rollo,300Lux,31-Jan-2022 09:05:35,1.02603587962963
99367.55,-0.0771438252093438,Rollo,300Lux,31-Jan-2022 09:10:35,1.02950810185185
18887.51,-0.189680280533943,Rollo,300Lux,31-Jan-2022 09:15:35,1.03298032407407
258474.29,0.145337532129105,Rollo,300Lux,31-Jan-2022 09:20:35,1.0364525462963
36487.27,-0.165070270338078,Rollo,300Lux,31-Jan-2022 09:25:35,1.03992476851852
33106.65,-0.169797442337488,Rollo,300Lux,31-Jan-2022 09:30:35,1.04339699074074
872721.69,1.00424894778386,Rollo,300Lux,31-Jan-2022 09:35:35,1.04686921296296
400233.72,0.343561883919135,Rollo,300Lux,31-Jan-2022 09:40:35,1.05034143518518
310460.46,0.218030578724289,Rollo,300Lux,31-Jan-2022 09:45:35,1.05381365740741
29714.13,-0.17454125428661,Rollo,300Lux,31-Jan-2022 09:50:35,1.05728587962963
42207.77,-0.157071208798293,Rollo,300Lux,31-Jan-2022 09:55:35,1.06075810185185
73885.74,-0.112775424953267,Rollo,300Lux,31-Jan-2022 10:00:35,1.06423032407407
60486.17,-0.131512246041749,Rollo,300Lux,31-Jan-2022 10:05:35,1.0677025462963
275442.84,0.16906491184957,Rollo,300Lux,31-Jan-2022 10:10:35,1.07117476851852
160124.02,0.00781286432305863,Rollo,300Lux,31-Jan-2022 10:15:35,1.07464699074074
53579.41,-0.141170072854182,Rollo,300Lux,31-Jan-2022 10:20:35,1.07811921296296
31787.96,-0.171641386479067,Rollo,300Lux,31-Jan-2022 10:25:35,1.08159143518518
264179.32,0.153314961734265,Rollo,300Lux,31-Jan-2022 10:30:35,1.08506365740741
159962.18,0.00758656100698525,Rollo,300Lux,31-Jan-2022 10:35:35,1.08853587962963
423978.47,0.376764526432345,Rollo,300Lux,31-Jan-2022 10:40:35,1.09200810185185
728174.94,0.802127044344312,Rollo,300Lux,31-Jan-2022 10:45:35,1.09548032407407
494838.89,0.475849721837471,Rollo,300Lux,31-Jan-2022 10:50:35,1.0989525462963
108489.24,-0.064388828328504,Rollo,300Lux,31-Jan-2022 10:55:35,1.10242476851852
39611.19,-0.160702045825297,Rollo,300Lux,31-Jan-2022 11:00:35,1.10589699074074
45169.51,-0.15292976302872,Rollo,300Lux,31-Jan-2022 11:05:35,1.10936921296296
45880.28,-0.151935882603821,Rollo,300Lux,31-Jan-2022 11:10:35,1.11284143518518
83259.88,-0.0996674234249811,Rollo,300Lux,31-Jan-2022 11:15:35,1.11631365740741
384512.8,0.321579084069118,Rollo,300Lux,31-Jan-2022 11:20:35,1.11978587962963
22524.49,-0.184594636475038,Rollo,300Lux,31-Jan-2022 11:25:35,1.12325810185185
90250.45,-0.0898924038238666,Rollo,300Lux,31-Jan-2022 11:30:35,1.12673032407407
130046.26,-0.0342453217129324,Rollo,300Lux,31-Jan-2022 11:35:35,1.1302025462963
30809.1,-0.173010141199604,Rollo,300Lux,31-Jan-2022 11:40:35,1.13367476851852
37076.32,-0.164246592827369,Rollo,300Lux,31-Jan-2022 11:45:35,1.13714699074074
40268.92,-0.159782332033397,Rollo,300Lux,31-Jan-2022 11:50:35,1.14061921296296
591265.27,0.610684185202336,Rollo,300Lux,31-Jan-2022 11:55:35,1.14409143518518
954939.98,1.11921602433415,Rollo,300Lux,31-Jan-2022 12:00:35,1.14756365740741
66918.29,-0.122518115509228,Rollo,300Lux,31-Jan-2022 12:05:35,1.15103587962963
229640.76,0.105019171692212,Rollo,300Lux,31-Jan-2022 12:10:35,1.15450810185185
499634.08,0.482554908430421,Rollo,300Lux,31-Jan-2022 12:15:35,1.15798032407407
71675.4,-0.115866176755356,Rollo,300Lux,31-Jan-2022 12:20:35,1.1614525462963
64243.85,-0.126257825350058,Rollo,300Lux,31-Jan-2022 12:25:35,1.16492476851852
19118.71,-0.189356990082409,Rollo,300Lux,31-Jan-2022 12:30:35,1.16839699074074
235854.09,0.113707364863613,Rollo,300Lux,31-Jan-2022 12:35:35,1.17186921296296
191713.76,0.0519852748266535,Rollo,300Lux,31-Jan-2022 12:40:35,1.17534143518518
621317.19,0.652706238776097,Rollo,300Lux,31-Jan-2022 12:45:35,1.17881365740741
44285.68,-0.154165635865134,Rollo,300Lux,31-Jan-2022 12:50:35,1.18228587962963
10470.64,-0.201449716964739,Rollo,300Lux,31-Jan-2022 12:55:35,1.18575810185185
12713.62,-0.198313324157728,Rollo,300Lux,31-Jan-2022 13:00:35,1.18923032407407
11629.36,-0.199829461289994,Rollo,300Lux,31-Jan-2022 13:05:35,1.1927025462963
11348.52,-0.20022216410318,Rollo,300Lux,31-Jan-2022 13:10:35,1.19617476851852
19434.06,-0.18891603141506,Rollo,300Lux,31-Jan-2022 13:15:35,1.19964699074074
131960.97,-0.0315679538043851,Rollo,300Lux,31-Jan-2022 13:20:35,1.20311921296296
16602.37,-0.192875626305645,Rollo,300Lux,31-Jan-2022 13:25:35,1.20659143518518
10204.59,-0.20182173869757,Rollo,300Lux,31-Jan-2022 13:30:35,1.21006365740741
334148.77,0.251154300333151,Rollo,300Lux,31-Jan-2022 13:35:35,1.21353587962963
177821.7,0.0325597975336916,Rollo,300Lux,31-Jan-2022 13:40:35,1.21700810185185
48325.05,-0.148517323792419,Rollo,300Lux,31-Jan-2022 13:45:35,1.22048032407407
16544.57,-0.192956448918529,Rollo,300Lux,31-Jan-2022 13:50:35,1.2239525462963
19492.54,-0.188834257947907,Rollo,300Lux,31-Jan-2022 13:55:35,1.22742476851852
14581.75,-0.195701089766622,Rollo,300Lux,31-Jan-2022 14:00:35,1.23089699074074
19595.73,-0.188689965812554,Rollo,300Lux,31-Jan-2022 14:05:35,1.23436921296296
30106.83,-0.173992135946138,Rollo,300Lux,31-Jan-2022 14:10:35,1.23784143518518
14687.66,-0.195552994214192,Rollo,300Lux,31-Jan-2022 14:15:35,1.24131365740741
21390.76,-0.186179948255389,Rollo,300Lux,31-Jan-2022 14:20:35,1.24478587962963
13683.81,-0.196956692829123,Rollo,300Lux,31-Jan-2022 14:25:35,1.24825810185185
12132.22,-0.199126304557908,Rollo,300Lux,31-Jan-2022 14:30:35,1.25173032407407
18664.13,-0.189992636161381,Rollo,300Lux,31-Jan-2022 14:35:35,1.2552025462963
13075.55,-0.197807231972937,Rollo,300Lux,31-Jan-2022 14:40:35,1.25867476851852
166176.02,0.0162754673190868,Rollo,300Lux,31-Jan-2022 14:45:35,1.26214699074074
89928.47,-0.0903426333203402,Rollo,300Lux,31-Jan-2022 14:50:35,1.26561921296296
7075.23,-0.206197570044505,Rollo,300Lux,31-Jan-2022 14:55:35,1.26909143518518
11516.82,-0.199986827671549,Rollo,300Lux,31-Jan-2022 15:00:35,1.27256365740741
186182.13,0.0442503130601427,Rollo,300Lux,31-Jan-2022 15:05:35,1.27603587962963
591671.74,0.61125255834176,Rollo,300Lux,31-Jan-2022 15:10:35,1.27950810185185
749120.647058823,0.831415742842318,Rollo,300Lux,31-Jan-2022 15:15:35,1.28292812059464
396979.92,0.339012046240934,Rollo,300Lux,31-Jan-2022 15:20:35,1.2864525462963
122627.29,-0.0446193795036537,Rollo,300Lux,31-Jan-2022 15:25:35,1.28992476851852
317435.9,0.227784441817914,Rollo,300Lux,31-Jan-2022 15:30:35,1.29339699074074
40963.88,-0.158810558970257,Rollo,300Lux,31-Jan-2022 15:35:35,1.29686921296296
5527.55,-0.208361714361242,Rollo,300Lux,31-Jan-2022 15:40:35,1.30034143518518
24974.87,-0.181168233115915,Rollo,300Lux,31-Jan-2022 15:45:35,1.30381365740741
11375.55,-0.200184367645979,Rollo,300Lux,31-Jan-2022 15:50:35,1.30728587962963
31424.16,-0.172150093513098,Rollo,300Lux,31-Jan-2022 15:55:35,1.31075810185185
483817.11,0.460437800414872,Rollo,300Lux,31-Jan-2022 16:00:35,1.31423032407407
359721.53,0.286913076835582,Rollo,300Lux,31-Jan-2022 16:05:35,1.3177025462963
246855.13,0.129090285231001,Rollo,300Lux,31-Jan-2022 16:10:35,1.32117476851852
38743,-0.161916049013519,Rollo,300Lux,31-Jan-2022 16:15:35,1.32464699074074
35333.48,-0.166683632319371,Rollo,300Lux,31-Jan-2022 16:20:35,1.32811921296296
242551.07,0.123071853133992,Rollo,300Lux,31-Jan-2022 16:25:35,1.33159143518518
155554.59,0.00142336134748992,Rollo,300Lux,31-Jan-2022 16:30:35,1.33506365740741
20184.44,-0.18786676372898,Rollo,300Lux,31-Jan-2022 16:35:35,1.33853587962963
11916.32,-0.199428200788384,Rollo,300Lux,31-Jan-2022 16:40:35,1.34200810185185
14783.37,-0.1954191614758,Rollo,300Lux,31-Jan-2022 16:45:35,1.34548032407407
20311.94,-0.187688478553501,Rollo,300Lux,31-Jan-2022 16:50:35,1.3489525462963
70427.94,-0.117610518912234,Rollo,300Lux,31-Jan-2022 16:55:35,1.35242476851852
7608.52,-0.205451862583872,Rollo,300Lux,31-Jan-2022 17:00:35,1.35589699074074
12698.66,-0.198334242951651,Rollo,300Lux,31-Jan-2022 17:05:35,1.35936921296296
18557.88,-0.190141207140946,Rollo,300Lux,31-Jan-2022 17:10:35,1.36284143518518
29159.59,-0.175316675943156,Rollo,300Lux,31-Jan-2022 17:15:35,1.36631365740741
58543.24,-0.134229074402468,Rollo,300Lux,31-Jan-2022 17:20:35,1.36978587962963
68071.57,-0.120905466668637,Rollo,300Lux,31-Jan-2022 17:25:35,1.37325810185185
13534.21,-0.197165880768351,Rollo,300Lux,31-Jan-2022 17:30:35,1.37673032407407
